config_id,phase,entry_time,exit_time,entry_price,exit_price,direction,pnl_net_r,slippage
V49_7B_0024,TRAIN,2020-03-19 14:51:00+00:00,2020-03-17 20:00:00.076000+00:00,1.10143,1.10017,LONG,-0.0386,0.2
V49_7B_0024,TRAIN,2020-03-19 14:54:00+00:00,2020-03-17 20:00:00.076000+00:00,1.10042,1.10017,LONG,-0.0099,0.2
V49_7B_0024,TRAIN,2020-03-24 13:42:00+00:00,2020-03-19 13:06:00.102000+00:00,1.08028,1.07799,LONG,0.9694,0.2
V49_7B_0024,TRAIN,2020-03-24 14:00:00+00:00,2020-03-19 13:15:00.400000+00:00,1.07986,1.08006,LONG,1.3,0.2
V49_7B_0024,TRAIN,2020-03-24 14:09:00+00:00,2020-03-19 13:15:00.146000+00:00,1.07979,1.07843,LONG,0.9485,0.2
V49_7B_0024,TRAIN,2020-03-27 14:51:00+00:00,2020-03-20 20:00:00.042000+00:00,1.07297,1.06655,LONG,-0.1668,0.2
V49_7B_0025,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:14:18.177000+00:00,1.11118,1.111915,SHORT,-1.0952,0.2
V49_7B_0025,TRAIN,2020-03-12 13:36:00+00:00,2020-03-09 14:30:49.349000+00:00,1.14163,1.11232,LONG,0.9976,0.2
V49_7B_0025,TRAIN,2020-03-19 13:57:00+00:00,2020-03-12 13:15:01.515000+00:00,1.12388,1.0563799999999999,LONG,0.999,0.2
V49_7B_0025,TRAIN,2020-03-20 13:03:00+00:00,2020-03-16 12:33:00.270000+00:00,1.11816,1.04664,LONG,0.999,0.2
V49_7B_0025,TRAIN,2020-03-27 14:33:00+00:00,2020-03-19 13:15:00.146000+00:00,1.07979,1.05144,LONG,0.9975,0.2
V49_7B_0025,TRAIN,2020-03-27 14:51:00+00:00,2020-03-19 13:45:00.272000+00:00,1.08046,1.052875,LONG,0.9975,0.2
V49_7B_0026,TRAIN,2020-03-03 16:30:00+00:00,2020-03-03 13:57:00.391000+00:00,1.11162,1.11775,SHORT,0.9886,0.2
V49_7B_0026,TRAIN,2020-03-09 13:54:00+00:00,2020-03-06 21:00:00.018000+00:00,1.13115,1.13059,LONG,-0.0645,0.2
V49_7B_0027,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:25:46.370000+00:00,1.11118,1.11216,SHORT,-1.0714,0.2
V49_7B_0027,TRAIN,2020-03-12 13:36:00+00:00,2020-03-09 14:30:00.167000+00:00,1.14189,1.10229,LONG,0.9982,0.2
V49_7B_0027,TRAIN,2020-03-19 13:57:00+00:00,2020-03-12 13:15:00.132000+00:00,1.12391,1.03385,LONG,0.9992,0.2
V49_7B_0027,TRAIN,2020-03-20 13:03:00+00:00,2020-03-16 12:33:00.270000+00:00,1.11816,1.0228000000000002,LONG,0.9993,0.2
V49_7B_0027,TRAIN,2020-03-30 11:42:00+00:00,2020-03-19 20:00:00.106000+00:00,1.07946,1.06789,LONG,-0.2232,0.2
V49_7B_0027,TRAIN,2020-03-30 11:48:00+00:00,2020-03-19 20:00:00.106000+00:00,1.0794,1.06789,LONG,-0.2254,0.2
V49_7B_0028,TRAIN,2020-03-09 11:12:00+00:00,2020-03-06 21:00:00.018000+00:00,1.13397,1.13065,SHORT,0.1859,0.2
V49_7B_0028,TRAIN,2020-03-11 11:09:00+00:00,2020-03-09 20:00:00.020000+00:00,1.14188,1.14519,LONG,0.1751,0.2
V49_7B_0028,TRAIN,2020-03-20 11:09:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09715,1.08984,LONG,-0.151,0.2
V49_7B_0028,TRAIN,2020-03-24 11:21:00+00:00,2020-03-19 20:00:00.106000+00:00,1.08051,1.06793,SHORT,0.9172,0.2
