config_id,month,phase,net_R,N,wins,losses
V49_7B_0639,2024-04,VAL,-9.4949,13,2,11
V49_7B_0639,2024-10,VAL,3.6559999999999997,21,11,10
V49_7B_0640,2020-03,TRAIN,-9.733699999999999,20,4,16
V49_7B_0640,2020-09,TRAIN,-6.0280000000000005,23,7,16
V49_7B_0640,2021-02,TRAIN,-12.3393,14,2,12
V49_7B_0640,2021-08,TRAIN,-4.017799999999999,20,7,13
V49_7B_0640,2022-05,TRAIN,-1.2698,12,4,8
V49_7B_0640,2022-11,TRAIN,6.1314,11,6,5
V49_7B_0640,2023-01,VAL,2.1285,22,9,13
V49_7B_0640,2023-07,VAL,-3.1826,10,3,7
V49_7B_0640,2024-04,VAL,-10.7595,13,2,11
V49_7B_0640,2024-10,VAL,-3.3567,22,8,14
V49_7B_0641,2020-03,TRAIN,-8.9493,20,4,16
V49_7B_0641,2020-09,TRAIN,-1.1904999999999997,12,4,8
V49_7B_0641,2021-02,TRAIN,-5.6627,9,2,7
V49_7B_0641,2021-08,TRAIN,-0.5384,14,6,8
V49_7B_0641,2022-05,TRAIN,-1.7178999999999995,10,3,7
V49_7B_0641,2022-11,TRAIN,-2.4276999999999997,8,2,6
V49_7B_0641,2023-01,VAL,3.0461,18,9,9
V49_7B_0641,2023-07,VAL,-6.7035,6,0,6
V49_7B_0641,2024-04,VAL,-1.5646000000000002,6,2,4
V49_7B_0641,2024-10,VAL,-6.7819,14,3,11
V49_7B_0642,2020-03,TRAIN,3.5406,5,3,2
V49_7B_0642,2020-09,TRAIN,-2.6658,5,1,4
V49_7B_0642,2021-02,TRAIN,-1.1795,1,0,1
V49_7B_0642,2021-08,TRAIN,-5.9035,5,0,5
V49_7B_0642,2022-05,TRAIN,-1.1609,1,0,1
V49_7B_0642,2022-11,TRAIN,2.0252,9,4,5
V49_7B_0642,2023-01,VAL,-0.3353999999999999,3,1,2
V49_7B_0642,2023-07,VAL,-2.6279,5,1,4
V49_7B_0642,2024-04,VAL,-5.8327,5,0,5
V49_7B_0642,2024-10,VAL,5.6985,8,5,3
V49_7B_0643,2020-03,TRAIN,4.71,9,6,3
V49_7B_0643,2020-09,TRAIN,-6.0387,10,2,8
V49_7B_0643,2021-02,TRAIN,-1.1795,1,0,1
V49_7B_0643,2021-08,TRAIN,-3.2792000000000003,7,2,5
V49_7B_0643,2022-05,TRAIN,-5.7506,5,0,5
V49_7B_0643,2022-11,TRAIN,0.4701000000000002,13,6,7
V49_7B_0643,2023-01,VAL,-2.8094,7,2,5
V49_7B_0643,2023-07,VAL,-2.3889999999999993,11,4,7
V49_7B_0643,2024-04,VAL,-3.2577999999999996,7,2,5
V49_7B_0643,2024-10,VAL,-2.4574,15,6,9
V49_7B_0644,2020-03,TRAIN,-9.336500000000001,12,1,11
V49_7B_0644,2020-09,TRAIN,-4.767200000000001,7,1,6
V49_7B_0644,2021-02,TRAIN,-3.3679,6,1,5
V49_7B_0644,2021-08,TRAIN,2.2883000000000004,11,5,6
V49_7B_0644,2022-05,TRAIN,2.8099999999999996,7,3,4
V49_7B_0644,2022-11,TRAIN,-5.4096,5,0,5
V49_7B_0644,2023-01,VAL,4.3580000000000005,12,5,7
V49_7B_0644,2023-07,VAL,-2.5394,2,0,2
V49_7B_0644,2024-04,VAL,-3.5322,5,1,4
V49_7B_0644,2024-10,VAL,-2.5058000000000002,11,3,8
V49_7B_0645,2020-03,TRAIN,-8.2193,11,1,10
V49_7B_0645,2020-09,TRAIN,0.6037000000000001,9,3,6
V49_7B_0645,2021-02,TRAIN,-0.8621000000000001,5,2,3
V49_7B_0645,2021-08,TRAIN,1.9101000000000004,11,5,6
V49_7B_0645,2022-05,TRAIN,-0.5453999999999997,7,2,5
V49_7B_0645,2022-11,TRAIN,-2.8998,6,1,5
V49_7B_0645,2023-01,VAL,0.010499999999999954,10,4,6
V49_7B_0645,2023-07,VAL,-4.4566,4,0,4
V49_7B_0645,2024-04,VAL,-3.3021000000000003,5,1,4
V49_7B_0645,2024-10,VAL,0.2976000000000001,9,3,6
V49_7B_0646,2020-03,TRAIN,2.6865000000000006,6,4,2
V49_7B_0646,2020-09,TRAIN,-7.4811,9,1,8
V49_7B_0646,2021-02,TRAIN,-3.2236,5,1,4
V49_7B_0646,2021-08,TRAIN,-5.7683,9,2,7
V49_7B_0646,2022-05,TRAIN,2.1196,7,4,3
V49_7B_0646,2022-11,TRAIN,-4.1233,15,5,10
V49_7B_0646,2023-01,VAL,-0.11439999999999984,7,3,4
V49_7B_0646,2023-07,VAL,-2.8364,7,2,5
V49_7B_0646,2024-04,VAL,-9.1872,10,1,9
V49_7B_0646,2024-10,VAL,-0.3987999999999998,15,7,8
V49_7B_0647,2020-03,TRAIN,4.0314,12,7,5
V49_7B_0647,2020-09,TRAIN,-6.1591000000000005,17,5,12
V49_7B_0647,2021-02,TRAIN,-8.0036,7,0,7
V49_7B_0647,2021-08,TRAIN,-7.6471,15,4,11
V49_7B_0647,2022-05,TRAIN,-0.8030000000000002,14,6,8
V49_7B_0647,2022-11,TRAIN,-10.7552,23,6,17
V49_7B_0647,2023-01,VAL,1.5754000000000006,19,9,10
V49_7B_0647,2023-07,VAL,4.282900000000001,16,9,7
V49_7B_0647,2024-04,VAL,-6.0852,14,4,10
V49_7B_0647,2024-10,VAL,-3.0008,24,10,14
V49_7B_0648,2020-03,TRAIN,-10.614,10,0,10
V49_7B_0648,2020-09,TRAIN,-10.2463,15,2,13
V49_7B_0648,2021-02,TRAIN,0.22699999999999987,9,3,6
V49_7B_0648,2021-08,TRAIN,0.6463000000000001,17,6,11
V49_7B_0648,2022-05,TRAIN,5.0392,5,3,2
V49_7B_0648,2022-11,TRAIN,-0.38349999999999995,7,2,5
V49_7B_0648,2023-01,VAL,-8.1491,12,2,10
V49_7B_0648,2023-07,VAL,1.1943000000000001,5,2,3
V49_7B_0648,2024-04,VAL,-6.0969999999999995,8,1,7
V49_7B_0648,2024-10,VAL,6.512599999999999,14,7,7
V49_7B_0649,2020-03,TRAIN,-13.7451,13,0,13
V49_7B_0649,2020-09,TRAIN,-5.1679,20,5,15
V49_7B_0649,2021-02,TRAIN,0.8579000000000006,11,4,7
V49_7B_0649,2021-08,TRAIN,2.6457,16,6,10
V49_7B_0649,2022-05,TRAIN,-0.6459999999999997,7,2,5
V49_7B_0649,2022-11,TRAIN,1.0788000000000002,9,3,6
V49_7B_0649,2023-01,VAL,-9.7021,16,3,13
V49_7B_0649,2023-07,VAL,-4.1731,7,1,6
V49_7B_0649,2024-04,VAL,-8.4866,10,1,9
V49_7B_0649,2024-10,VAL,6.172000000000001,17,8,9
V49_7B_0650,2020-03,TRAIN,3.7304000000000004,5,4,1
V49_7B_0650,2020-09,TRAIN,-3.005,5,1,4
V49_7B_0650,2021-02,TRAIN,-2.3005,2,0,2
V49_7B_0650,2021-08,TRAIN,-7.046200000000001,8,1,7
V49_7B_0650,2022-05,TRAIN,-5.632899999999999,5,0,5
V49_7B_0650,2022-11,TRAIN,-1.6669999999999998,10,4,6
V49_7B_0650,2023-01,VAL,1.5869000000000006,10,5,5
V49_7B_0650,2023-07,VAL,0.2230000000000001,13,6,7
V49_7B_0650,2024-04,VAL,-6.9905,6,0,6
V49_7B_0650,2024-10,VAL,-0.4604999999999999,9,4,5
V49_7B_0651,2020-03,TRAIN,-4.909,8,1,7
V49_7B_0651,2020-09,TRAIN,-3.1830999999999996,6,1,5
V49_7B_0651,2021-02,TRAIN,-0.8847999999999998,4,1,3
V49_7B_0651,2021-08,TRAIN,0.8976000000000002,9,4,5
V49_7B_0651,2022-05,TRAIN,4.006,6,3,3
V49_7B_0651,2022-11,TRAIN,-4.1697,4,0,4
V49_7B_0651,2023-01,VAL,1.9173,8,4,4
V49_7B_0651,2023-07,VAL,-2.2720000000000002,2,0,2
V49_7B_0651,2024-04,VAL,0.052100000000000035,5,2,3
V49_7B_0651,2024-10,VAL,2.6812,7,3,4
V49_7B_0652,2020-03,TRAIN,-10.6846,10,0,10
V49_7B_0652,2020-09,TRAIN,-8.990300000000001,18,5,13
V49_7B_0652,2021-02,TRAIN,-0.6749,9,4,5
V49_7B_0652,2021-08,TRAIN,-4.303,17,7,10
V49_7B_0652,2022-05,TRAIN,1.9612999999999998,5,3,2
V49_7B_0652,2022-11,TRAIN,3.9720000000000004,8,5,3
V49_7B_0652,2023-01,VAL,-9.7729,13,2,11
V49_7B_0652,2023-07,VAL,-1.1333,5,2,3
V49_7B_0652,2024-04,VAL,-9.6813,9,1,8
V49_7B_0652,2024-10,VAL,1.2600999999999998,15,8,7
V49_7B_0653,2020-03,TRAIN,6.2593000000000005,9,5,4
V49_7B_0653,2020-09,TRAIN,-6.530200000000001,10,1,9
V49_7B_0653,2021-02,TRAIN,-1.1429,1,0,1
V49_7B_0653,2021-08,TRAIN,-2.5202000000000004,7,2,5
V49_7B_0653,2022-05,TRAIN,-5.612299999999999,5,0,5
V49_7B_0653,2022-11,TRAIN,3.2093000000000007,13,5,8
V49_7B_0653,2023-01,VAL,-0.6821999999999999,7,2,5
V49_7B_0653,2023-07,VAL,-5.1542,11,2,9
V49_7B_0653,2024-04,VAL,-7.9895000000000005,7,0,7
V49_7B_0653,2024-10,VAL,2.3664,15,6,9
V49_7B_0654,2020-03,TRAIN,6.0261,6,4,2
V49_7B_0654,2020-09,TRAIN,-5.5183,5,0,5
V49_7B_0654,2021-02,TRAIN,-2.3056,2,0,2
V49_7B_0654,2021-08,TRAIN,-6.1108,7,1,6
V49_7B_0654,2022-05,TRAIN,-6.972799999999999,6,0,6
V49_7B_0654,2022-11,TRAIN,-1.9702999999999997,11,3,8
V49_7B_0654,2023-01,VAL,-1.6147999999999996,13,4,9
V49_7B_0654,2023-07,VAL,-5.4845,14,3,11
V49_7B_0654,2024-04,VAL,-6.8627,6,0,6
V49_7B_0654,2024-10,VAL,-1.0400000000000003,10,3,7
V49_7B_0655,2020-03,TRAIN,2.1555999999999997,5,3,2
V49_7B_0655,2020-09,TRAIN,-0.49939999999999984,5,2,3
V49_7B_0655,2021-02,TRAIN,-3.3121,3,0,3
V49_7B_0655,2021-08,TRAIN,-6.8449,6,0,6
V49_7B_0655,2022-05,TRAIN,1.7121,3,2,1
V49_7B_0655,2022-11,TRAIN,0.1538999999999997,9,4,5
V49_7B_0655,2023-01,VAL,0.7301000000000002,4,2,2
V49_7B_0655,2023-07,VAL,-1.6166999999999998,6,2,4
V49_7B_0655,2024-04,VAL,-5.5053,5,0,5
V49_7B_0655,2024-10,VAL,2.4144,9,5,4
V49_7B_0656,2020-03,TRAIN,-10.8024,13,1,12
V49_7B_0656,2020-09,TRAIN,-4.9677,7,1,6
V49_7B_0656,2021-02,TRAIN,-0.7052000000000003,6,2,4
V49_7B_0656,2021-08,TRAIN,2.2048999999999994,11,5,6
V49_7B_0656,2022-05,TRAIN,1.4054999999999997,7,3,4
V49_7B_0656,2022-11,TRAIN,-6.4319,6,0,6
V49_7B_0656,2023-01,VAL,8.6899,13,8,5
V49_7B_0656,2023-07,VAL,-3.5084999999999997,3,0,3
V49_7B_0656,2024-04,VAL,-1.0329000000000002,6,2,4
V49_7B_0656,2024-10,VAL,-4.6577,12,3,9
V49_7B_0657,2020-03,TRAIN,-8.5758,11,1,10
V49_7B_0657,2020-09,TRAIN,-2.1945999999999994,10,3,7
V49_7B_0657,2021-02,TRAIN,-1.7616,7,2,5
V49_7B_0657,2021-08,TRAIN,-1.3809000000000002,11,4,7
V49_7B_0657,2022-05,TRAIN,0.4392000000000005,8,3,5
V49_7B_0657,2022-11,TRAIN,-0.21520000000000006,6,2,4
V49_7B_0657,2023-01,VAL,-3.5801999999999996,12,4,8
V49_7B_0657,2023-07,VAL,-1.4647000000000001,4,1,3
V49_7B_0657,2024-04,VAL,-1.7392,9,3,6
V49_7B_0657,2024-10,VAL,4.5126,11,6,5
V49_7B_0658,2020-03,TRAIN,-7.1056,10,1,9
V49_7B_0658,2020-09,TRAIN,-3.2329,6,1,5
V49_7B_0658,2021-02,TRAIN,-0.9311,4,1,3
V49_7B_0658,2021-08,TRAIN,-0.0692999999999997,10,4,6
V49_7B_0658,2022-05,TRAIN,4.0551,6,3,3
V49_7B_0658,2022-11,TRAIN,-5.2817,5,0,5
V49_7B_0658,2023-01,VAL,1.0976999999999997,9,4,5
V49_7B_0658,2023-07,VAL,-4.5194,4,0,4
V49_7B_0658,2024-04,VAL,-3.3021000000000003,5,1,4
V49_7B_0658,2024-10,VAL,1.5108,8,3,5
V49_7B_0659,2020-03,TRAIN,-15.9648,15,0,15
V49_7B_0659,2020-09,TRAIN,-4.6368,23,6,17
V49_7B_0659,2021-02,TRAIN,-2.8857999999999997,12,3,9
V49_7B_0659,2021-08,TRAIN,-5.5969,20,5,15
V49_7B_0659,2022-05,TRAIN,-0.6113999999999999,7,2,5
V49_7B_0659,2022-11,TRAIN,-0.05709999999999993,10,3,7
V49_7B_0659,2023-01,VAL,-9.0132,19,4,15
V49_7B_0659,2023-07,VAL,-4.256,7,1,6
V49_7B_0659,2024-04,VAL,-7.8058,10,1,9
V49_7B_0659,2024-10,VAL,6.0316,18,8,10
V49_7B_0660,2020-03,TRAIN,4.2484,6,4,2
V49_7B_0660,2020-09,TRAIN,-6.6124,11,2,9
V49_7B_0660,2021-02,TRAIN,-2.9646999999999997,5,1,4
V49_7B_0660,2021-08,TRAIN,-6.5606,10,2,8
V49_7B_0660,2022-05,TRAIN,3.8262,7,4,3
V49_7B_0660,2022-11,TRAIN,-5.1644000000000005,15,4,11
V49_7B_0660,2023-01,VAL,0.08550000000000035,8,3,5
V49_7B_0660,2023-07,VAL,-2.1153,7,2,5
V49_7B_0660,2024-04,VAL,-10.5241,11,1,10
V49_7B_0660,2024-10,VAL,0.09609999999999985,19,8,11
V49_7B_0661,2020-03,TRAIN,3.2472000000000003,5,3,2
V49_7B_0661,2020-09,TRAIN,-5.505,5,0,5
V49_7B_0661,2021-02,TRAIN,-1.2059,1,0,1
V49_7B_0661,2021-08,TRAIN,-7.1603,6,0,6
V49_7B_0661,2022-05,TRAIN,-5.632899999999999,5,0,5
V49_7B_0661,2022-11,TRAIN,-0.0002999999999997449,9,3,6
V49_7B_0661,2023-01,VAL,-1.7441999999999993,8,2,6
V49_7B_0661,2023-07,VAL,2.6720000000000006,10,4,6
V49_7B_0661,2024-04,VAL,-5.9595,5,0,5
V49_7B_0661,2024-10,VAL,1.1916999999999998,8,3,5
V49_7B_0662,2020-03,TRAIN,7.4944,6,4,2
V49_7B_0662,2020-09,TRAIN,-5.4657,8,1,7
V49_7B_0662,2021-02,TRAIN,-4.5252,4,0,4
V49_7B_0662,2021-08,TRAIN,-5.9107,8,1,7
V49_7B_0662,2022-05,TRAIN,6.1716999999999995,7,4,3
V49_7B_0662,2022-11,TRAIN,-2.9798999999999998,12,3,9
V49_7B_0662,2023-01,VAL,-0.5482999999999996,10,3,7
V49_7B_0662,2023-07,VAL,4.982,11,5,6
V49_7B_0662,2024-04,VAL,-5.6835,8,1,7
V49_7B_0662,2024-10,VAL,5.9069,10,5,5
V49_7B_0663,2020-03,TRAIN,-7.0564,9,1,8
V49_7B_0663,2020-09,TRAIN,-3.4552,12,4,8
V49_7B_0663,2021-02,TRAIN,-1.7512000000000003,6,2,4
V49_7B_0663,2021-08,TRAIN,-4.0098,10,3,7
V49_7B_0663,2022-05,TRAIN,2.0630999999999995,5,3,2
V49_7B_0663,2022-11,TRAIN,3.7084,6,4,2
V49_7B_0663,2023-01,VAL,-2.0387,8,3,5
V49_7B_0663,2023-07,VAL,-1.9512,4,1,3
V49_7B_0663,2024-04,VAL,-5.3792,7,1,6
V49_7B_0663,2024-10,VAL,6.3465,10,7,3
V49_7B_0664,2020-03,TRAIN,-13.508,15,1,14
V49_7B_0664,2020-09,TRAIN,-5.8634,16,5,11
V49_7B_0664,2021-02,TRAIN,-3.8598999999999997,10,3,7
V49_7B_0664,2021-08,TRAIN,-2.6648,19,8,11
V49_7B_0664,2022-05,TRAIN,0.11480000000000001,9,4,5
V49_7B_0664,2022-11,TRAIN,1.5593,8,4,4
V49_7B_0664,2023-01,VAL,-4.9645,18,6,12
V49_7B_0664,2023-07,VAL,1.7544,5,3,2
V49_7B_0664,2024-04,VAL,-7.9257,11,2,9
V49_7B_0664,2024-10,VAL,0.2581,15,7,8
V49_7B_0665,2020-03,TRAIN,12.1531,10,7,3
V49_7B_0665,2020-09,TRAIN,-8.705400000000001,11,1,10
V49_7B_0665,2021-02,TRAIN,-3.447,3,0,3
V49_7B_0665,2021-08,TRAIN,-5.0069,9,2,7
V49_7B_0665,2022-05,TRAIN,-6.972799999999999,6,0,6
V49_7B_0665,2022-11,TRAIN,0.6781999999999999,15,5,10
V49_7B_0665,2023-01,VAL,-0.3637999999999999,13,4,9
V49_7B_0665,2023-07,VAL,-3.0665999999999993,15,4,11
V49_7B_0665,2024-04,VAL,-10.4405,9,0,9
V49_7B_0665,2024-10,VAL,0.08279999999999976,18,6,12
V49_7B_0666,2020-03,TRAIN,1.1189000000000002,4,2,2
V49_7B_0666,2020-09,TRAIN,-0.8515000000000001,4,1,3
V49_7B_0666,2021-02,TRAIN,-2.2498,2,0,2
V49_7B_0666,2021-08,TRAIN,-5.7632,5,0,5
V49_7B_0666,2022-05,TRAIN,-3.3625,3,0,3
V49_7B_0666,2022-11,TRAIN,3.7613000000000003,6,3,3
V49_7B_0666,2023-01,VAL,-0.6069000000000004,7,2,5
V49_7B_0666,2023-07,VAL,-1.8980999999999997,8,2,6
V49_7B_0666,2024-04,VAL,-4.494,4,0,4
V49_7B_0666,2024-10,VAL,3.7167999999999997,6,3,3
V49_7B_0667,2020-03,TRAIN,4.2823,4,3,1
V49_7B_0667,2020-09,TRAIN,-3.4669,6,1,5
V49_7B_0667,2021-02,TRAIN,-3.3588,3,0,3
V49_7B_0667,2021-08,TRAIN,-7.4051,9,1,8
V49_7B_0667,2022-05,TRAIN,0.4214000000000002,6,2,4
V49_7B_0667,2022-11,TRAIN,-1.1012000000000004,10,3,7
V49_7B_0667,2023-01,VAL,-2.787899999999999,9,2,7
V49_7B_0667,2023-07,VAL,3.757600000000001,9,4,5
V49_7B_0667,2024-04,VAL,-5.9304,5,0,5
V49_7B_0667,2024-10,VAL,4.6796999999999995,8,4,4
V49_7B_0668,2020-03,TRAIN,1.8534000000000004,7,4,3
V49_7B_0668,2020-09,TRAIN,-3.9286,6,1,5
V49_7B_0668,2021-02,TRAIN,-3.3883,3,0,3
V49_7B_0668,2021-08,TRAIN,-5.1735,9,2,7
V49_7B_0668,2022-05,TRAIN,-5.2719000000000005,7,1,6
V49_7B_0668,2022-11,TRAIN,-6.1515,17,5,12
V49_7B_0668,2023-01,VAL,-0.8282999999999998,17,7,10
V49_7B_0668,2023-07,VAL,-7.9884,14,3,11
V49_7B_0668,2024-04,VAL,-4.147,6,1,5
V49_7B_0668,2024-10,VAL,0.17820000000000014,11,5,6
V49_7B_0669,2020-03,TRAIN,-7.4523,7,0,7
V49_7B_0669,2020-09,TRAIN,-5.696400000000001,5,0,5
V49_7B_0669,2021-02,TRAIN,0.5861999999999998,4,2,2
V49_7B_0669,2021-08,TRAIN,0.6694999999999995,8,4,4
V49_7B_0669,2022-05,TRAIN,2.1405,5,3,2
V49_7B_0669,2022-11,TRAIN,-4.2265999999999995,4,0,4
V49_7B_0669,2023-01,VAL,3.1098000000000003,8,5,3
V49_7B_0669,2023-07,VAL,-2.3739,2,0,2
V49_7B_0669,2024-04,VAL,-0.8855000000000002,5,2,3
V49_7B_0669,2024-10,VAL,0.6752,6,3,3
V49_7B_0670,2020-03,TRAIN,-8.8827,17,3,14
V49_7B_0670,2020-09,TRAIN,-4.9503,7,1,6
V49_7B_0670,2021-02,TRAIN,-2.8824999999999994,8,2,6
V49_7B_0670,2021-08,TRAIN,-1.7522000000000004,13,5,8
V49_7B_0670,2022-05,TRAIN,3.3531000000000004,8,4,4
V49_7B_0670,2022-11,TRAIN,-6.3697,6,0,6
V49_7B_0670,2023-01,VAL,3.1651,15,8,7
V49_7B_0670,2023-07,VAL,-4.6592,4,0,4
V49_7B_0670,2024-04,VAL,-1.7891000000000001,6,2,4
V49_7B_0670,2024-10,VAL,-5.8375,13,3,10
V49_7B_0671,2020-03,TRAIN,5.7996,10,7,3
V49_7B_0671,2020-09,TRAIN,-7.6473,11,2,9
V49_7B_0671,2021-02,TRAIN,-1.095,3,1,2
V49_7B_0671,2021-08,TRAIN,-10.229099999999999,10,1,9
V49_7B_0671,2022-05,TRAIN,-4.6549,6,1,5
V49_7B_0671,2022-11,TRAIN,-2.6774000000000004,15,6,9
V49_7B_0671,2023-01,VAL,7.9392000000000005,13,9,4
V49_7B_0671,2023-07,VAL,2.3849,15,8,7
V49_7B_0671,2024-04,VAL,-8.5551,9,1,8
V49_7B_0671,2024-10,VAL,-2.2388000000000003,18,8,10
V49_7B_0672,2020-03,TRAIN,5.8296,6,4,2
V49_7B_0672,2020-09,TRAIN,-3.0945,6,1,5
V49_7B_0672,2021-02,TRAIN,-2.3041,2,0,2
V49_7B_0672,2021-08,TRAIN,-10.6906,9,0,9
V49_7B_0672,2022-05,TRAIN,-3.2203999999999997,6,1,5
V49_7B_0672,2022-11,TRAIN,-1.0615999999999999,10,3,7
V49_7B_0672,2023-01,VAL,-2.674200000000001,12,3,9
V49_7B_0672,2023-07,VAL,-0.8258000000000005,13,4,9
V49_7B_0672,2024-04,VAL,-3.3723,6,1,5
V49_7B_0672,2024-10,VAL,3.5572999999999992,9,4,5
V49_7B_0673,2020-03,TRAIN,5.1558,11,7,4
V49_7B_0673,2020-09,TRAIN,-5.5596,12,3,9
V49_7B_0673,2021-02,TRAIN,-4.4512,4,0,4
V49_7B_0673,2021-08,TRAIN,-5.1008000000000004,11,3,8
V49_7B_0673,2022-05,TRAIN,-2.7988999999999997,7,2,5
V49_7B_0673,2022-11,TRAIN,-2.6701,16,6,10
V49_7B_0673,2023-01,VAL,1.1835,15,7,8
V49_7B_0673,2023-07,VAL,-4.1991,15,5,10
V49_7B_0673,2024-04,VAL,-7.646100000000001,9,1,8
V49_7B_0673,2024-10,VAL,-2.6261,20,8,12
V49_7B_0674,2020-03,TRAIN,-11.9149,23,5,18
V49_7B_0674,2020-09,TRAIN,-9.4199,26,8,18
V49_7B_0674,2021-02,TRAIN,-4.4315999999999995,16,6,10
V49_7B_0674,2021-08,TRAIN,-3.5810000000000004,24,10,14
V49_7B_0674,2022-05,TRAIN,-1.5817999999999994,13,5,8
V49_7B_0674,2022-11,TRAIN,2.3006,12,6,6
V49_7B_0674,2023-01,VAL,3.324,28,14,14
V49_7B_0674,2023-07,VAL,-4.0681,12,4,8
V49_7B_0674,2024-04,VAL,-8.4363,13,3,10
V49_7B_0674,2024-10,VAL,-8.2953,24,8,16
V49_7B_0675,2020-03,TRAIN,-7.583399999999999,10,1,9
V49_7B_0675,2020-09,TRAIN,-1.3079000000000005,13,4,9
V49_7B_0675,2021-02,TRAIN,-6.127,8,1,7
V49_7B_0675,2021-08,TRAIN,-5.7771,10,2,8
V49_7B_0675,2022-05,TRAIN,2.7512999999999996,7,3,4
V49_7B_0675,2022-11,TRAIN,7.6104,6,4,2
V49_7B_0675,2023-01,VAL,-2.4738000000000007,11,3,8
V49_7B_0675,2023-07,VAL,-3.7264,6,1,5
V49_7B_0675,2024-04,VAL,-5.8883,7,1,6
V49_7B_0675,2024-10,VAL,-2.5262,13,4,9
V49_7B_0676,2020-03,TRAIN,7.620900000000001,6,4,2
V49_7B_0676,2020-09,TRAIN,-6.7407,7,0,7
V49_7B_0676,2021-02,TRAIN,-2.2407000000000004,2,0,2
V49_7B_0676,2021-08,TRAIN,-6.8721,6,0,6
V49_7B_0676,2022-05,TRAIN,-3.3338,3,0,3
V49_7B_0676,2022-11,TRAIN,4.199300000000001,9,4,5
V49_7B_0676,2023-01,VAL,2.9554,7,3,4
V49_7B_0676,2023-07,VAL,-0.5255999999999994,10,3,7
V49_7B_0676,2024-04,VAL,-6.6895,6,0,6
V49_7B_0676,2024-10,VAL,5.5875,9,5,4
V49_7B_0677,2020-03,TRAIN,-10.6846,10,0,10
V49_7B_0677,2020-09,TRAIN,-8.652700000000001,13,2,11
V49_7B_0677,2021-02,TRAIN,-4.7698,7,1,6
V49_7B_0677,2021-08,TRAIN,-4.179600000000001,14,4,10
V49_7B_0677,2022-05,TRAIN,2.6117999999999997,4,2,2
V49_7B_0677,2022-11,TRAIN,3.0553,7,3,4
V49_7B_0677,2023-01,VAL,-5.5491,8,1,7
V49_7B_0677,2023-07,VAL,-1.1665999999999999,4,1,3
V49_7B_0677,2024-04,VAL,-6.3441,7,1,6
V49_7B_0677,2024-10,VAL,4.7044999999999995,13,6,7
V49_7B_0678,2020-03,TRAIN,0.3793000000000004,6,3,3
V49_7B_0678,2020-09,TRAIN,-3.9286,6,1,5
V49_7B_0678,2021-02,TRAIN,-2.2292,2,0,2
V49_7B_0678,2021-08,TRAIN,-6.606199999999999,8,1,7
V49_7B_0678,2022-05,TRAIN,-4.1052,6,1,5
V49_7B_0678,2022-11,TRAIN,-1.1009,10,4,6
V49_7B_0678,2023-01,VAL,2.0702000000000003,12,6,6
V49_7B_0678,2023-07,VAL,-6.8634,13,3,10
V49_7B_0678,2024-04,VAL,-4.147,6,1,5
V49_7B_0678,2024-10,VAL,-0.08439999999999981,9,4,5
V49_7B_0679,2020-03,TRAIN,-5.909,8,1,7
V49_7B_0679,2020-09,TRAIN,-4.1831,6,1,5
V49_7B_0679,2021-02,TRAIN,0.6152,4,2,2
V49_7B_0679,2021-08,TRAIN,2.2932,9,5,4
V49_7B_0679,2022-05,TRAIN,1.1239000000000003,6,3,3
V49_7B_0679,2022-11,TRAIN,-4.1697,4,0,4
V49_7B_0679,2023-01,VAL,0.6403999999999999,8,4,4
V49_7B_0679,2023-07,VAL,-2.2720000000000002,2,0,2
V49_7B_0679,2024-04,VAL,-0.7684,5,2,3
V49_7B_0679,2024-10,VAL,-0.3188000000000002,7,3,4
V49_7B_0680,2020-03,TRAIN,9.8758,9,7,2
V49_7B_0680,2020-09,TRAIN,-7.269,12,2,10
V49_7B_0680,2021-02,TRAIN,-5.723599999999999,5,0,5
V49_7B_0680,2021-08,TRAIN,-11.365,12,1,11
V49_7B_0680,2022-05,TRAIN,-1.8326,7,2,5
V49_7B_0680,2022-11,TRAIN,-1.2256,17,6,11
V49_7B_0680,2023-01,VAL,-3.2352999999999996,14,4,10
V49_7B_0680,2023-07,VAL,2.1638,14,6,8
V49_7B_0680,2024-04,VAL,-7.6854,9,1,8
V49_7B_0680,2024-10,VAL,-0.45109999999999983,17,7,10
V49_7B_0681,2020-03,TRAIN,0.6189000000000002,4,2,2
V49_7B_0681,2020-09,TRAIN,-1.3515,4,1,3
V49_7B_0681,2021-02,TRAIN,-2.2498,2,0,2
V49_7B_0681,2021-08,TRAIN,-5.7632,5,0,5
V49_7B_0681,2022-05,TRAIN,-3.3625,3,0,3
V49_7B_0681,2022-11,TRAIN,2.2613000000000003,6,3,3
V49_7B_0681,2023-01,VAL,-1.6069000000000002,7,2,5
V49_7B_0681,2023-07,VAL,-2.8981,8,2,6
V49_7B_0681,2024-04,VAL,-4.494,4,0,4
V49_7B_0681,2024-10,VAL,2.2168,6,3,3
V49_7B_0682,2020-03,TRAIN,-0.5626999999999998,5,2,3
V49_7B_0682,2020-09,TRAIN,-2.3888,5,1,4
V49_7B_0682,2021-02,TRAIN,-1.1346,1,0,1
V49_7B_0682,2021-08,TRAIN,-3.772,5,1,4
V49_7B_0682,2022-05,TRAIN,-5.563,5,0,5
V49_7B_0682,2022-11,TRAIN,-1.9361,10,3,7
V49_7B_0682,2023-01,VAL,-2.8546999999999993,10,3,7
V49_7B_0682,2023-07,VAL,-5.0482,10,2,8
